,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Position of  Teachers by Educational Qualification        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gender and Caste Distribution of Teachers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teachers Received In- service Training,,,,,,,,,,,,,,Professionally Trained Teachers,,Non-Teaching Assignment,
23,MADHYA PRADESH                                    ,2302  ,MORENA                                            ,2013-14,4749,12,18,1937,22,0,0,0,1306,1831,241,497,57,263,39,0,138,27,0,8,0,0,0,0,41,16,0,7,0,2,0,0,116,39,5,27,0,14,0,0,2530,348,10,187,0,16,3,0,2578,1163,70,1211,28,117,31,2,913,296,171,999,50,114,4,1,15,5,3,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4882,1183,181,1928,69,214,38,1311,684,78,514,10,49,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,857,89,7,389,1,9,4,201,40,4,78,0,2,0,257,8,2,65,0,0,0,60,4,0,26,0,1,0,53,2,2,19,0,3,0,9,1,0,3,0,0,0,7935,1,15,22
23,MADHYA PRADESH                                    ,2340  ,NARSIMHAPUR                                       ,2013-14,3050,0,11,1204,25,0,0,0,392,1595,770,0,80,460,4,0,10,4,0,0,0,0,0,0,12,27,25,2,0,2,0,0,23,37,4,0,0,5,0,3,1494,610,90,31,2,130,0,3,895,605,282,350,38,174,0,8,1017,315,367,813,64,147,4,2,9,3,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,528,289,772,59,146,3,1274,1069,481,432,46,313,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,370,45,13,172,6,7,0,191,63,18,84,6,18,0,380,30,13,83,1,0,0,187,33,26,49,1,7,0,383,0,0,197,0,1,0,206,0,0,113,0,0,0,5185,5,11,52
23,MADHYA PRADESH                                    ,2318  ,NEEMUCH                                           ,2013-14,2339,0,56,1016,28,0,0,0,366,1913,641,0,33,471,0,0,40,14,0,0,0,0,0,0,29,49,2,2,1,18,0,0,40,158,22,3,0,32,0,1,1003,790,67,23,6,107,0,2,994,649,317,404,19,211,0,1,671,271,280,580,34,102,0,1,5,9,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,699,248,706,29,141,0,1010,1227,449,310,31,330,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,297,87,19,137,8,19,0,144,116,25,45,4,29,0,167,10,7,46,1,3,0,80,24,7,23,1,7,0,204,1,0,161,0,0,0,80,0,0,54,0,0,0,4233,1,72,24
23,MADHYA PRADESH                                    ,2310  ,PANNA                                             ,2013-14,4197,0,9,1798,7,0,0,0,253,1568,340,0,12,267,0,0,36,5,0,0,0,0,0,0,33,78,10,1,0,13,0,0,97,79,5,10,0,6,0,0,1777,636,57,84,0,38,0,0,1732,603,127,727,6,120,0,0,844,170,148,967,13,85,0,0,3,7,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3182,1023,229,1403,16,183,0,1304,550,120,395,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,108,8,297,0,15,0,194,40,2,52,0,8,0,357,44,10,178,0,5,0,87,25,3,11,0,4,0,81,3,1,63,0,0,0,20,1,1,9,0,0,0,7164,0,19,21
23,MADHYA PRADESH                                    ,2334  ,RAISEN                                            ,2013-14,4882,8,0,1866,11,0,0,0,83,2384,1405,0,0,717,2,0,34,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,217,40,23,0,31,0,0,1767,763,195,55,0,146,0,1,1748,1175,715,719,1,377,0,3,1401,342,432,1055,10,143,2,0,25,23,19,12,0,19,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3306,1070,633,1259,6,285,2,1693,1450,768,607,5,432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,498,87,43,229,1,26,0,277,129,54,88,0,33,0,397,26,20,130,0,13,1,189,84,31,57,0,11,0,214,5,4,93,0,0,0,101,3,0,32,0,0,0,8448,3,9,47
23,MADHYA PRADESH                                    ,2330  ,RAJGARH                                           ,2013-14,5296,0,9,2030,13,0,0,0,455,3116,811,0,0,678,0,0,137,25,0,4,0,0,0,0,46,18,1,10,0,1,0,1,97,217,22,20,0,36,0,0,1725,1090,110,63,0,147,0,3,2382,1343,357,840,0,337,0,2,1620,443,315,1093,11,146,0,1,17,26,12,6,2,10,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4224,1803,391,1490,8,338,0,1664,1334,427,544,5,339,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,680,170,29,329,0,25,0,251,108,31,90,1,21,0,432,74,9,102,3,14,0,119,40,8,27,1,23,0,493,9,0,217,0,0,0,139,3,0,85,0,0,0,8656,1,16,195
23,MADHYA PRADESH                                    ,2320  ,RATLAM                                            ,2013-14,4017,0,49,1633,37,0,0,0,568,2560,1300,9,59,437,0,0,37,7,0,0,0,0,0,0,36,40,0,10,0,0,0,0,82,178,79,7,0,19,0,20,1978,964,120,84,4,79,0,8,1593,993,546,701,37,214,0,16,918,353,587,836,54,125,0,2,6,9,7,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3056,964,343,1127,31,152,0,1557,1574,997,515,65,285,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,5,15,8,0,0,0,0,0,0,0,0,0,0,0,490,129,24,249,4,15,0,212,139,34,93,4,19,0,868,75,10,259,2,10,0,267,103,18,70,2,7,0,206,7,2,83,0,1,0,92,8,2,34,0,0,0,6375,8,30,27
23,MADHYA PRADESH                                    ,2314  ,REWA                                              ,2013-14,6809,0,9,2909,2,22,0,0,592,3360,655,84,30,508,21,0,72,230,0,6,0,0,0,0,139,96,7,15,1,6,0,0,479,318,74,111,3,31,3,0,2543,1054,87,109,6,89,8,0,2753,1444,268,1045,7,182,10,2,1534,651,224,1671,13,209,0,2,24,19,4,47,2,12,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5343,2483,464,2317,30,312,19,2130,1103,200,682,2,218,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,659,130,20,358,0,10,0,206,33,6,82,1,4,0,675,56,8,278,0,6,1,145,16,7,41,0,0,0,87,9,8,61,1,0,1,67,11,1,21,0,0,1,11265,2,31,96
23,MADHYA PRADESH                                    ,2311  ,SAGAR                                             ,2013-14,5989,0,87,2873,18,15,0,0,498,2882,1106,32,103,717,30,0,75,12,0,0,0,0,0,0,44,41,11,14,0,4,0,8,59,173,36,14,1,24,0,9,2346,865,163,56,10,164,3,27,2003,1119,393,927,40,298,8,10,2034,681,568,1864,69,238,17,2,20,14,22,29,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4333,1174,497,1828,71,352,11,2173,1720,696,1077,50,380,19,0,0,0,0,0,0,0,36,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,826,118,22,374,8,28,0,368,129,32,175,3,16,0,375,25,8,96,3,5,0,158,59,15,54,0,4,0,314,0,0,132,0,0,0,109,0,0,64,0,0,0,8993,9,13,70
23,MADHYA PRADESH                                    ,2313  ,SATNA                                             ,2013-14,6253,10,10,2912,23,0,0,0,625,4153,1437,44,69,1016,8,0,63,144,0,0,0,0,0,0,84,44,8,7,1,2,0,0,113,368,69,25,25,36,0,1,2423,1547,191,154,6,256,2,2,2327,1601,614,925,30,415,6,5,1972,709,537,1819,28,299,0,4,18,30,23,26,1,4,0,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4573,2239,723,2185,73,504,4,2366,2064,721,771,18,509,4,0,0,0,0,0,0,0,0,3,3,0,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,728,160,10,369,3,30,0,306,117,6,99,0,10,0,695,48,15,240,0,15,0,158,21,14,40,0,9,0,224,14,0,124,0,3,0,95,7,0,28,0,2,0,11029,5,15,127
23,MADHYA PRADESH                                    ,2333  ,SEHORE                                            ,2013-14,3578,0,4,1588,2,0,0,0,165,3391,1289,9,18,697,12,0,112,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,1283,272,95,4,162,8,4,1226,1571,564,545,9,347,2,3,1185,560,448,949,6,181,1,3,13,29,8,8,1,3,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2820,2135,742,1123,18,400,10,1035,1309,551,474,2,297,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,621,279,68,233,1,41,0,187,118,32,74,0,17,1,288,77,8,111,0,6,0,97,49,16,42,0,4,0,140,7,2,37,0,0,0,38,4,0,17,0,1,0,6658,4,17,27
23,MADHYA PRADESH                                    ,2344  ,SEONI                                             ,2013-14,5303,0,28,2237,23,0,0,0,609,1744,427,89,21,442,0,0,9,81,0,0,0,0,0,0,38,14,1,12,0,2,0,0,76,63,3,11,0,6,0,0,2102,713,58,124,5,101,0,0,1803,719,165,703,3,179,0,0,1886,298,217,1461,36,150,0,0,14,16,8,11,0,4,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3851,607,213,1693,33,165,0,2070,1218,242,633,11,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,62,18,229,3,13,0,226,103,16,61,1,13,0,1403,69,14,448,0,18,0,650,114,7,146,3,13,0,248,8,3,95,0,0,0,134,8,4,28,0,0,0,7783,0,27,161
23,MADHYA PRADESH                                    ,2316  ,SHAHDOL                                           ,2013-14,3245,0,0,1091,0,0,0,0,1215,44,0,740,0,0,0,0,53,0,0,23,0,0,0,0,100,1,0,25,0,0,0,0,112,2,0,76,0,0,0,0,1812,18,0,186,0,0,0,0,1353,12,0,596,0,0,0,0,1113,11,0,946,0,0,0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,27,0,1199,0,0,0,1673,17,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,108,0,0,0,84,2,0,51,0,0,0,944,0,0,220,0,0,0,246,0,0,77,0,0,0,191,0,0,113,0,0,0,90,0,0,29,0,0,0,4225,0,26,46
23,MADHYA PRADESH                                    ,2322  ,SHAJAPUR                                          ,2013-14,4277,0,6,1938,7,0,0,0,693,3168,507,13,0,668,21,0,41,71,0,0,0,10,0,0,82,41,17,8,0,6,0,0,103,186,39,15,0,31,1,0,1745,1388,83,19,0,182,3,0,1798,1185,221,762,0,318,13,0,1273,414,140,1124,7,133,4,0,10,25,13,22,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3684,2093,234,1468,5,429,17,1327,1146,279,483,2,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,215,16,343,1,32,0,216,75,9,74,0,12,0,249,70,4,57,0,18,0,83,30,2,9,0,10,0,112,1,11,69,0,1,0,37,0,22,23,0,1,0,6889,0,29,51
23,MADHYA PRADESH                                    ,2301  ,SHEOPUR                                           ,2013-14,2173,0,0,756,0,12,0,0,24,652,137,5,0,92,0,0,114,36,0,10,0,0,0,0,33,3,1,4,0,0,0,0,42,13,2,13,0,0,0,0,915,156,9,20,0,19,0,0,940,380,35,331,0,30,0,0,378,135,87,398,0,53,0,1,3,1,2,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1770,453,69,577,0,65,0,541,235,68,194,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,37,4,106,0,5,0,102,19,0,29,0,2,0,189,20,1,45,0,1,0,39,4,0,8,0,0,0,178,0,0,73,0,2,0,49,0,0,28,0,1,0,2987,1,17,44
23,MADHYA PRADESH                                    ,2306  ,SHIVPURI                                          ,2013-14,5835,0,17,1962,10,0,0,0,463,2085,722,43,16,600,10,0,19,51,0,0,0,0,0,0,61,26,7,17,0,4,0,0,131,156,44,27,0,63,0,0,2484,661,128,57,0,117,1,0,2441,970,338,936,12,312,9,0,1171,308,218,958,14,95,0,0,28,14,4,9,0,2,0,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,4751,1040,387,1492,23,264,5,1566,1096,352,513,3,336,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,110,32,343,8,27,2,288,107,21,87,0,27,1,412,38,13,73,0,10,0,125,17,6,43,0,8,0,136,12,8,66,0,1,1,51,9,5,18,0,7,0,7857,0,24,61
23,MADHYA PRADESH                                    ,2317  ,SIDHI                                             ,2013-14,3711,0,15,1608,18,0,0,0,196,1272,289,0,14,110,0,0,27,27,0,0,0,0,0,0,13,2,0,6,0,0,0,0,14,5,8,11,0,3,0,0,1283,528,26,73,13,18,0,0,1578,530,121,506,6,59,0,0,1034,219,147,1001,13,30,0,0,11,15,2,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2798,887,246,1279,30,69,0,1136,412,58,329,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,33,5,170,4,3,0,111,5,1,34,0,0,0,759,39,6,307,0,1,0,271,16,1,49,0,1,0,154,3,42,66,0,0,0,53,1,12,9,0,0,0,4933,0,15,22
23,MADHYA PRADESH                                    ,2350  ,SINGRAULI                                         ,2013-14,2622,0,33,961,0,0,0,0,82,698,397,0,0,99,0,0,13,9,0,0,0,0,0,0,13,10,3,5,0,0,0,0,26,29,2,6,0,0,0,0,1038,241,57,34,0,26,0,0,979,263,149,342,0,48,0,0,651,155,215,569,0,25,0,0,8,9,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,583,261,774,0,70,0,685,124,169,187,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,51,18,98,0,3,0,74,4,5,17,0,3,0,601,44,7,224,0,0,0,157,7,4,39,0,1,0,93,1,0,33,0,0,0,15,0,0,5,0,0,0,2525,0,9,28
23,MADHYA PRADESH                                    ,2308  ,TIKAMGARH                                         ,2013-14,4686,0,0,1681,11,0,0,0,439,1313,0,18,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,23,0,22,0,0,0,0,2563,596,0,156,0,0,0,0,1452,408,0,544,2,0,0,0,1004,270,0,952,9,0,0,0,50,26,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,1005,0,1206,7,0,0,1469,318,0,493,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,193,0,281,3,0,0,268,56,0,85,0,0,0,308,80,0,59,0,0,0,72,11,0,18,0,0,0,1233,265,0,374,0,0,0,509,82,0,179,0,0,0,5919,0,5,139
23,MADHYA PRADESH                                    ,2321  ,UJJAIN                                            ,2013-14,4098,3,48,1998,19,0,0,0,1042,3930,1488,181,12,1071,17,0,85,150,0,0,0,0,0,0,90,56,10,8,0,20,0,0,130,263,50,19,0,26,0,0,1962,1371,171,98,0,228,0,0,1666,1539,551,823,5,446,16,0,1336,773,731,1185,21,343,1,0,37,78,23,45,5,8,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3088,1719,376,1325,20,315,7,2137,2364,1160,854,11,756,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,202,26,333,2,36,1,384,253,58,171,0,55,1,188,51,7,83,1,9,0,92,63,20,45,0,23,1,90,2,0,62,0,0,0,61,4,0,25,0,0,0,7523,0,21,47
23,MADHYA PRADESH                                    ,2315  ,UMARIA                                            ,2013-14,1742,6,0,783,19,0,0,0,301,274,164,103,4,95,22,0,0,0,0,0,0,0,0,0,34,3,0,1,0,0,0,0,49,11,3,24,0,0,0,0,691,111,2,42,0,4,0,0,664,91,51,297,3,37,13,0,600,60,106,516,18,52,9,0,5,4,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,156,119,679,17,59,18,631,124,45,207,6,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,3,87,2,3,0,48,8,2,24,0,1,0,453,8,6,200,1,2,0,148,9,3,46,0,2,0,219,0,0,77,0,0,0,88,0,0,19,0,0,0,2489,0,32,12
23,MADHYA PRADESH                                    ,2331  ,VIDISHA                                           ,2013-14,4935,0,17,1611,16,0,0,0,190,2262,916,8,16,477,0,0,69,177,0,7,0,0,0,0,13,1,0,0,0,1,0,0,112,179,25,14,0,19,0,0,1708,723,121,56,3,66,0,0,2097,1131,542,741,11,262,0,0,1239,372,235,788,18,122,0,0,22,31,10,25,0,7,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3442,1014,326,1093,25,193,0,1751,1425,607,533,7,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,70,21,251,3,19,0,290,101,20,88,1,10,0,204,26,5,74,0,3,0,88,25,9,22,0,4,0,158,0,0,83,0,1,0,74,0,0,38,0,1,0,6911,0,16,70
27,MAHARASHTRA                                       ,2726  ,AHMADNAGAR                                        ,2013-14,7962,4045,179,0,38,125,26,0,1289,1748,348,0,6877,375,4584,0,23,26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2012,1214,57,0,1027,68,461,53,2434,1340,91,0,849,105,776,327,3113,2290,140,0,2792,180,2539,287,1174,863,206,0,2072,123,791,176,11,10,0,0,29,1,4,1,0,0,0,0,6,1,2,0,7,8,3,0,1,0,6,0,4808,2990,232,0,5017,229,3426,3943,2735,265,0,1759,249,1153,0,0,0,0,0,0,0,322,41,5,0,95,10,21,201,53,25,0,44,12,15,0,0,0,0,0,0,0,655,398,26,0,622,27,421,489,295,20,0,228,39,169,433,354,13,0,306,15,236,170,88,10,0,104,5,67,2871,1528,17,0,623,56,719,2106,1208,2,0,224,45,277,26692,759,18,519
27,MAHARASHTRA                                       ,2705  ,AKOLA                                             ,2013-14,1627,2751,0,0,131,24,128,0,598,1233,106,0,2642,424,1383,0,0,0,0,0,0,0,0,0,54,59,4,0,46,9,35,9,418,640,6,0,248,17,192,18,733,1190,14,0,337,44,216,132,764,1494,46,0,1309,222,839,131,175,441,7,0,743,91,208,106,1,9,1,0,30,2,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1172,2134,20,0,2039,118,1025,973,1699,58,0,675,267,470,0,0,0,0,0,0,0,36,40,4,0,30,16,9,44,111,24,0,29,47,7,0,0,0,0,0,0,0,137,239,4,0,255,25,132,126,207,5,0,89,33,42,95,144,0,0,120,1,62,47,93,0,0,45,7,27,721,1201,6,0,378,31,277,482,872,24,0,113,35,80,10551,369,24,682
27,MAHARASHTRA                                       ,2707  ,AMRAVATI                                          ,2013-14,2528,4568,140,0,363,84,258,0,1126,1071,128,0,3817,751,2361,0,32,13,0,0,0,7,0,0,39,35,0,0,28,15,10,5,574,852,16,0,369,55,255,15,1258,1704,32,0,686,180,506,143,1366,2292,88,0,1754,324,1390,167,323,672,121,0,1152,210,394,110,4,17,4,0,38,8,19,6,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,1764,2894,138,0,2718,320,1648,1800,2679,123,0,1314,472,931,0,0,0,0,0,0,0,46,42,2,0,90,14,26,76,37,5,0,58,36,14,0,0,0,0,0,0,0,241,393,26,0,373,50,233,263,340,24,0,180,62,120,152,245,8,0,164,23,111,125,136,4,0,81,17,55,1344,2111,18,0,628,83,669,1108,1769,15,0,255,79,387,16653,426,24,711
27,MAHARASHTRA                                       ,2719  ,AURANGABAD (MAHARASHTRA)                          ,2013-14,3304,5962,49,0,288,46,774,0,1944,4479,108,0,2669,557,3221,0,35,7,0,0,0,0,10,0,195,350,0,0,59,18,82,34,552,1466,0,0,216,25,335,49,1434,2959,8,0,333,89,440,424,1864,4123,21,0,1374,252,2063,551,488,1252,108,0,894,161,997,169,6,14,1,0,15,9,12,5,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,2452,4828,73,0,2274,172,2393,2087,5336,67,0,620,382,1536,0,0,0,0,0,0,0,505,106,6,0,49,11,37,239,178,11,0,14,38,39,0,0,0,0,0,0,0,370,560,21,0,253,36,289,286,545,17,0,97,34,168,194,379,2,0,122,9,149,93,199,2,0,26,10,71,1687,2221,0,0,289,12,380,762,1654,0,0,79,9,116,21972,1021,7,1028
27,MAHARASHTRA                                       ,2710  ,BHANDARA                                          ,2013-14,1221,1704,28,0,471,20,110,0,389,614,229,0,1680,346,1117,0,84,8,0,0,0,0,6,0,18,6,0,0,12,4,14,0,423,542,14,0,158,22,178,5,491,568,24,0,230,50,128,44,563,940,78,0,972,178,679,69,158,247,133,0,715,86,195,45,2,1,2,0,18,7,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,983,1324,90,0,1566,110,891,672,980,162,0,539,238,307,0,0,0,0,0,0,0,24,11,1,0,30,5,18,15,11,4,0,16,13,17,0,0,0,0,0,0,0,185,244,15,0,271,26,197,152,193,21,0,93,40,58,88,75,2,0,89,10,42,51,57,5,0,36,6,16,764,970,24,0,533,17,419,409,621,6,0,184,28,152,7774,153,24,361
27,MAHARASHTRA                                       ,2727  ,BID                                               ,2013-14,4045,3728,27,11,25,728,200,0,1042,1835,18,0,3457,359,3093,0,0,34,0,0,0,0,0,0,86,84,0,0,9,13,14,1,1009,1437,10,0,220,144,221,24,1650,1622,7,0,307,217,413,224,1544,1804,10,6,1638,483,1864,193,487,573,17,5,1223,210,703,85,5,6,1,0,13,5,4,2,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3229,3481,22,11,2981,622,2689,1552,2047,23,0,433,450,533,0,0,0,0,0,0,0,244,46,0,0,60,8,50,62,23,0,0,8,7,21,0,0,0,0,0,0,0,439,422,1,3,332,76,295,189,214,1,0,45,41,82,272,204,0,0,75,27,96,83,74,1,0,9,15,30,1564,1179,8,0,423,147,521,543,662,10,0,66,118,136,17903,461,10,300
27,MAHARASHTRA                                       ,2704  ,BULDANA                                           ,2013-14,2574,4612,0,7,360,53,351,0,666,1080,204,4,3522,355,1785,0,45,12,4,0,0,0,12,0,59,49,0,2,20,6,10,6,873,1423,4,0,474,21,195,12,1012,1531,32,4,469,56,384,93,1011,2145,100,4,1845,239,1305,64,227,504,68,1,993,73,227,39,0,6,3,0,36,7,9,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2255,4114,111,9,3213,184,1825,927,1545,96,2,625,218,308,0,0,0,0,0,0,0,70,25,1,0,26,3,11,33,20,0,0,18,3,4,0,0,0,0,0,0,0,301,463,12,3,396,21,270,124,204,15,0,78,21,48,153,210,4,0,169,6,144,41,59,3,0,32,5,18,1665,2771,15,2,677,27,673,575,866,2,0,135,30,116,15265,196,7,393
27,MAHARASHTRA                                       ,2713  ,CHANDRAPUR                                        ,2013-14,2400,3787,114,0,94,89,117,0,629,1049,531,10,2757,977,1531,0,160,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,548,670,20,1,191,49,147,10,1031,1304,51,2,396,143,262,119,1115,2018,279,6,1400,588,997,116,372,784,253,4,754,228,218,109,3,8,17,0,23,11,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1868,2953,261,9,2066,331,1181,1201,1833,359,4,700,688,446,0,0,0,0,0,0,0,69,37,7,0,57,17,13,51,19,18,0,28,30,8,0,0,0,0,0,0,0,368,626,74,3,353,78,232,247,432,56,3,117,156,76,382,509,21,2,247,37,141,123,168,13,0,85,25,70,1044,1552,19,0,436,86,425,499,809,21,0,95,100,114,13900,354,10,337
27,MAHARASHTRA                                       ,2702  ,DHULE                                             ,2013-14,3351,508,133,0,79,82,36,0,948,1413,487,0,3321,134,2658,0,16,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,1264,400,68,0,328,33,227,20,1181,623,67,0,375,35,294,144,1451,687,302,0,1670,99,1716,99,254,155,169,0,957,43,415,62,3,5,1,0,15,1,7,0,1,0,1,0,2,0,0,0,3,0,0,0,1,0,0,0,2340,1081,475,0,2643,150,2155,1817,789,133,0,705,61,504,0,0,0,0,0,0,0,111,26,10,0,43,7,27,47,25,2,0,9,7,11,0,0,0,0,0,0,0,199,92,36,0,213,10,160,182,71,17,0,76,3,50,666,138,45,0,207,29,182,244,68,12,0,68,12,39,961,274,80,0,370,30,325,651,169,9,0,83,10,58,12783,296,9,179
27,MAHARASHTRA                                       ,2712  ,GADCHIROLI                                        ,2013-14,2302,2320,262,0,114,232,80,0,238,513,102,0,1603,518,515,0,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,556,52,0,116,79,29,6,876,900,79,0,167,197,97,240,845,1121,100,0,946,357,365,66,168,270,115,0,458,99,80,40,3,1,9,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1711,2002,294,0,1421,529,448,598,846,61,0,272,206,125,0,0,0,0,0,0,0,219,11,7,0,18,11,3,44,9,2,0,6,4,19,0,0,0,0,0,0,0,332,366,65,0,261,108,118,111,181,9,0,44,39,24,740,437,53,0,161,101,57,154,158,10,0,34,30,24,1311,1227,84,0,533,208,269,391,500,14,0,122,59,76,8077,237,15,98
27,MAHARASHTRA                                       ,2711  ,GONDIYA                                           ,2013-14,1352,2905,110,6,300,48,158,0,358,881,82,0,1906,292,640,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,849,24,2,200,29,85,27,532,1059,23,4,207,75,133,160,493,1380,55,0,1015,143,418,90,141,476,83,0,706,88,150,50,1,1,1,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,2547,103,4,1674,162,603,488,1218,83,2,464,174,184,0,0,0,0,0,0,0,155,17,2,0,41,3,8,56,10,4,0,27,1,3,0,0,0,0,0,0,0,230,432,26,1,319,35,116,97,221,23,1,90,34,52,134,173,14,0,119,8,42,52,77,5,0,35,2,12,488,744,6,0,156,20,81,156,295,3,0,44,7,21,8524,264,8,64
27,MAHARASHTRA                                       ,2716  ,HINGOLI                                           ,2013-14,1448,2685,23,4,48,34,392,0,378,542,39,0,908,56,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,725,5,0,95,22,128,28,601,918,10,0,120,10,117,143,622,1188,21,0,477,47,556,145,86,192,26,3,254,9,126,34,2,4,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1248,2270,53,4,849,64,729,462,758,9,0,100,24,200,0,0,0,0,0,0,0,81,161,0,0,6,0,19,35,38,0,0,1,2,8,0,0,0,0,0,0,0,183,378,10,1,127,15,117,44,84,2,0,11,4,30,123,220,7,0,36,2,50,21,48,1,0,6,1,12,520,865,12,0,42,0,90,166,260,1,0,4,0,20,6728,315,61,74
