33,TAMIL NADU                                        ,3328,THOOTHUKKUDI                                      ,2013-14,502,118,1,2,81,0,0,0,691,197,77,3,127,0,0,0,458,102,1,2,68,0,0,0,497,144,40,3,79,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,63,0,0,0,0,98.13,100,100,100,99.48,0,0,98.7,1193,316,78,5,208,0,0,1800,1635,0,0,0,0,0,0,1635,17,1,0,0,4,0,0,22,772,27,0,1,12,0,0,812,29,1,0,0,14,0,0,452,110,1,2,71,0,0,4400,2439,1300,22,1251,0,0,0,4125,2228,1300,21,1201,0,0,0,45,46,0,0,8,0,0,0,230,165,0,1,42,0,0,0,831,388,369,1,751,0,0,0,99.62,99.66,75,100,96,0,0,8.2,6.53,0,0,5,0,0,44254,45352,30229,31047,8167,8471,5165,5185,0,1,0,0,0,0,0,0,90.51,96.47,98.7,100,97.81,0,0,1077,309,78,4,204,0,0,286,191,76,4,164,0,0,501,118,1,2,81,0,0,501,117,1,2,80,0,0,1134,305,76,5,204,0,0,231,211,178,129,220,217,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3315,TIRUCHIRAPPALLI                                   ,2013-14,840,231,5,0,196,0,0,0,420,110,131,0,98,0,0,0,753,197,2,0,165,0,0,0,258,49,45,0,45,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,96.4,99.71,100,0,100,0,0,97.7,1260,341,136,0,295,0,0,2032,539,0,0,0,0,0,0,539,72,1,1,0,8,0,0,82,576,12,3,0,11,0,0,602,30,3,0,0,61,0,0,762,222,1,0,157,0,0,5985,2883,2580,0,1714,0,0,0,5347,2566,2580,0,1529,0,0,0,138,73,0,0,50,0,0,0,500,244,0,0,135,0,0,0,1060,569,1050,0,1299,0,0,0,99.61,99.07,46.67,0,96.1,0,0,1.18,1.24,0,0,1.06,0,0,56614,59213,51052,50487,10367,10457,10314,8230,0,0,0,0,1,0,0,0,91.45,96.76,100,0,91.29,0,0,1227,339,135,0,285,0,0,454,269,136,0,238,0,0,807,229,1,0,192,0,0,838,231,2,0,193,0,0,1223,334,136,0,294,0,0,331,297,209,112,216,212,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3329,TIRUNELVELI                                       ,2013-14,638,120,6,2,152,0,0,0,1152,327,133,3,163,0,0,0,513,85,6,2,104,0,0,0,689,218,43,3,72,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,58,0,0,0,0,93.48,99.55,100,80,97.99,0,0,95.32,1792,449,139,5,315,0,0,2700,1888,118,0,0,0,0,0,2006,36,1,0,1,2,0,0,40,827,16,0,1,18,0,0,862,26,0,0,1,28,0,0,590,116,4,2,129,0,0,7925,4047,2497,17,1994,0,0,0,7488,3856,2471,17,1824,0,0,0,86,29,0,0,50,0,0,0,351,164,26,0,120,0,0,0,2640,1068,1105,3,1787,0,0,0,99.53,99.25,87.5,100,98.29,0,0,30.53,28.18,25,20,26.03,0,0,80651,82795,61281,62440,60357,58488,28781,30278,2,2,0,0,0,0,0,0,76.95,93.5,100,80,93.62,0,0,1575,431,139,3,310,0,0,533,223,139,1,272,0,0,628,119,4,2,151,0,0,637,119,6,2,152,0,0,1767,441,137,5,314,0,0,502,370,418,159,216,214,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3306,TIRUVANNAMALAI                                    ,2013-14,1294,348,0,0,326,0,0,0,313,50,80,6,49,0,0,0,1261,334,0,0,309,0,0,0,243,39,65,5,37,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,2,0,0,65,0,0,0,0,99.25,99.75,100,100,99.72,0,0,99.43,1607,398,80,6,375,0,0,2466,2815,115,0,0,259,0,0,3189,166,11,0,0,14,0,0,191,861,6,0,2,10,0,0,879,66,3,0,0,90,0,0,1160,328,0,0,269,0,0,6369,3111,1591,28,1669,0,0,0,5398,2627,1590,28,1496,0,0,0,300,109,0,0,36,0,0,0,671,375,1,0,137,0,0,0,999,335,407,8,1171,0,0,0,99.72,99.72,100,0,96.98,0,0,2.11,1.94,100,0,1.92,0,0,61354,65727,46552,47276,57860,60894,41127,41649,0,0,0,0,0,0,0,0,94.2,97.74,100,100,94.72,0,0,1560,398,80,5,358,0,0,470,340,79,6,257,0,0,1274,347,0,0,325,0,0,1292,347,0,0,325,0,0,1577,387,80,6,357,0,0,338,329,292,224,213,211,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3304,VELLORE                                           ,2013-14,1427,462,6,3,331,0,0,0,606,105,158,1,78,0,0,0,1307,416,3,3,292,0,0,0,381,57,96,1,28,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,76,0,0,0,0,98.66,99.47,100,100,98.63,0,0,98.88,2034,567,164,4,409,0,0,3178,2846,0,0,0,0,0,0,2846,130,6,0,0,11,0,0,147,933,24,2,0,7,0,0,966,46,3,2,0,73,0,0,1262,440,2,3,258,0,0,9190,4414,2959,20,2404,0,0,0,8202,3893,2954,18,2333,0,0,0,287,119,1,0,11,0,0,0,701,403,4,2,69,0,0,0,1314,586,1037,5,1412,0,0,0,97.06,97.45,25,75,95.47,0,0,14.08,12.18,0,0,7.81,0,0,79015,84307,69122,70637,61182,63768,45770,46439,1,0,0,0,0,0,0,0,88.14,92.86,99.38,75,94.48,0,0,1939,555,163,4,383,0,0,601,434,160,2,349,0,0,1416,462,4,3,329,0,0,1419,461,3,3,323,0,0,1973,550,159,4,401,0,0,567,448,437,191,216,213,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3307,VILUPPURAM                                        ,2013-14,1335,422,1,0,358,0,0,0,465,85,112,23,66,0,0,0,1282,406,0,0,331,0,0,0,398,64,71,22,48,0,0,0,0,0,0,0,0,0,0,0,82,5,0,0,2,0,0,89,0,0,0,0,90.88,98.42,100,91.3,92.04,0,0,92.76,1800,507,114,23,424,0,0,2868,4101,595,0,0,221,0,0,4917,167,12,0,0,13,0,0,192,774,1,3,10,7,0,0,795,49,1,0,0,50,0,0,1257,406,0,0,265,0,0,7044,4025,2311,81,1976,0,0,0,5714,3243,2307,81,1718,0,0,0,286,210,0,0,64,0,0,0,1044,572,4,0,194,0,0,0,1620,787,712,66,1232,0,0,0,99.81,100,0,100,94.55,0,0,6.71,5.93,0,0,6.44,0,0,78809,87966,56903,59412,40108,45312,31525,33087,0,0,1,0,0,0,0,0,81.97,89.9,100,75,82.78,0,0,1761,500,113,23,401,0,0,583,462,113,17,308,0,0,1311,419,0,0,348,0,0,1335,422,0,0,355,0,0,1793,506,113,23,424,0,0,614,492,450,232,215,213,,,,,,,,,,,,,,,,
33,TAMIL NADU                                        ,3326,VIRUDHUNAGAR                                      ,2013-14,633,169,1,0,175,0,0,0,473,76,65,3,94,0,0,0,615,152,1,0,158,0,0,0,355,35,36,3,47,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,39,0,0,0,0,94.92,99.17,100,100,99.2,0,0,96.39,1106,245,66,3,269,0,0,1689,1265,0,0,0,0,0,0,1265,63,0,0,0,5,0,0,68,553,15,1,2,9,0,0,580,22,4,0,0,67,0,0,581,164,0,0,136,0,0,5070,2023,1165,8,1601,0,0,0,4714,1870,1164,8,1461,0,0,0,84,28,0,0,24,0,0,0,272,125,1,0,116,0,0,0,835,310,543,10,1128,0,0,0,99.49,99.56,33.33,0,98.86,0,0,5.01,3.06,0,0,2.28,0,0,56404,56760,41274,41469,25721,25032,14997,14212,0,0,0,0,0,0,0,0,83.67,95.42,100,0,93.78,0,0,1073,243,66,3,252,0,0,345,187,65,3,193,0,0,630,167,0,0,175,0,0,632,168,1,0,174,0,0,1088,241,66,3,263,0,0,280,239,259,104,217,215,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1603,DHALAI                                            ,2013-14,515,239,20,0,7,55,0,0,26,6,1,0,1,2,0,0,509,233,16,0,5,49,0,0,22,6,1,0,1,2,0,0,60,6,0,0,0,0,0,66,55,0,0,0,0,0,0,55,0,0,0,0,100,100,100,0,100,100,0,100,379,195,15,0,6,52,0,647,1982,0,0,0,0,0,0,1982,314,92,0,0,0,9,0,415,416,33,0,0,0,1,0,450,335,25,0,0,0,2,0,344,211,19,0,5,47,0,1875,1408,90,0,18,301,0,0,1143,801,63,0,7,187,0,0,307,276,0,0,5,37,0,0,445,339,27,0,6,77,0,0,0,0,0,0,0,0,0,0,89.13,93.31,100,0,87.5,94.55,0,76.31,83.68,100,0,87.5,90.91,0,24420,23305,12373,11198,21982,22094,10634,9569,3,0,0,0,0,0,0,0,100.18,100,100,0,100,100,0,30,27,15,0,6,43,0,15,8,13,0,6,9,0,511,238,20,0,6,54,0,508,237,20,0,7,54,0,301,168,19,0,8,48,0,142,79,94,2,239,239,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1607,GOMATI                                            ,2013-14,269,168,27,0,13,62,2,0,16,17,3,0,0,7,0,0,264,165,22,0,9,60,1,0,15,15,1,0,0,6,0,0,13,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,100,100,100,0,100,100,100,100,264,165,26,0,9,62,2,528,10,0,0,0,0,0,0,10,183,63,1,0,1,12,0,260,204,22,0,0,1,1,0,228,139,14,0,0,0,1,1,243,154,27,0,12,62,2,1182,1227,162,0,34,362,7,0,728,736,106,0,20,206,7,0,189,252,33,0,4,76,0,0,265,239,23,0,10,80,0,0,0,0,0,0,0,0,0,0,97.4,97.02,89.29,0,76.92,98.41,100,87.73,83.33,96.43,0,69.23,82.54,100,20559,20412,11747,11498,16489,17793,9203,10179,14,1,0,0,0,0,0,0,100,100,100,0,100,100,0,52,16,26,0,9,43,2,14,9,22,0,8,18,2,267,166,27,0,13,62,2,269,168,27,0,12,61,2,197,122,29,0,12,60,2,99,74,17,4,239,238,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1606,KHOWAI                                            ,2013-14,257,119,28,1,5,56,1,0,5,4,2,0,0,4,0,0,254,116,23,1,4,52,1,0,3,3,0,0,0,2,0,0,10,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,79.25,92.68,100,100,100,98.21,100,86.29,239,116,24,1,3,54,1,438,15,0,0,0,0,0,0,15,107,19,0,0,0,2,0,128,206,14,0,0,0,1,0,221,143,5,0,1,0,1,0,200,108,26,0,3,49,1,1037,767,146,4,10,298,3,0,761,523,83,4,3,199,1,0,130,114,23,0,3,28,0,0,146,130,40,0,4,71,2,0,0,0,0,0,0,0,0,0,96.51,99.17,100,100,80,100,100,88.76,97.5,96.67,100,80,98.25,100,13715,13830,9068,8710,11921,13225,7622,8069,3,0,0,0,0,0,0,0,83.02,85.37,96,100,66.67,94.64,100,28,5,25,1,3,55,1,19,6,22,1,2,17,1,257,118,28,0,4,56,1,255,118,28,0,4,56,1,215,109,28,1,5,56,1,81,63,3,2,242,240,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1604,NORTH TRIPURA                                     ,2013-14,206,147,34,0,3,51,3,0,19,11,1,0,1,8,0,0,199,146,28,0,3,50,3,0,13,10,0,0,0,5,0,0,14,2,0,0,0,0,0,16,6,0,0,0,0,0,0,6,0,0,0,0,88.07,96.25,100,0,100,100,50,92.61,203,138,25,0,3,48,2,419,229,0,0,0,0,0,0,229,150,58,2,0,0,8,0,218,118,17,0,0,0,2,2,139,105,2,0,0,0,0,1,150,127,31,0,3,47,2,938,1008,181,0,16,306,6,0,694,653,145,0,13,217,3,0,53,124,11,0,3,21,0,0,191,231,25,0,0,68,3,0,0,0,0,0,0,0,0,0,93.69,96.6,94.29,0,100,98.04,66.67,85.44,90.48,80,0,75,96.08,66.67,20221,19897,11081,10687,15510,16514,7836,8979,19,3,1,0,0,0,0,0,91.77,93.13,92.31,0,100,100,100,48,11,26,0,3,40,1,11,5,24,0,2,28,1,202,147,33,0,3,50,2,202,147,34,0,3,51,3,196,110,36,0,4,56,3,115,76,70,4,228,227,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1605,SEPAHIJALA                                        ,2013-14,249,144,43,0,3,84,0,0,14,6,5,0,0,4,0,0,242,138,38,0,3,78,0,0,12,4,5,0,0,2,0,0,48,0,0,0,0,0,0,48,6,1,0,0,0,0,0,7,0,0,0,0,54.68,81.82,100,0,100,93.98,0,70.1,293,138,43,0,2,78,0,554,126,211,0,0,0,0,0,337,178,52,4,0,0,13,0,247,189,6,0,0,0,0,0,195,134,16,0,0,0,0,0,176,121,39,0,2,64,0,1201,1145,299,0,6,483,0,0,853,775,206,0,5,337,0,0,145,170,41,0,0,50,0,0,203,200,52,0,1,96,0,0,0,0,0,0,0,0,0,0,96.4,99.31,97.78,0,100,100,0,83.2,99.31,95.56,0,100,100,0,23794,22975,13814,14057,13731,18317,8878,12106,68,5,1,0,0,2,0,0,81.57,89.68,97.62,0,100,90.24,0,21,16,43,0,2,82,0,5,5,32,0,2,21,0,249,144,43,0,3,84,0,245,144,43,0,3,84,0,279,145,48,0,3,89,0,174,103,55,5,241,241,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1602,SOUTH TRIPURA                                     ,2013-14,336,158,36,1,18,88,1,0,10,2,0,0,2,6,0,0,325,153,32,1,13,84,1,0,7,2,0,0,1,5,0,0,5,0,2,0,0,1,0,8,8,1,0,0,0,0,0,9,0,0,0,0,100,100,100,0,100,100,100,100,309,148,33,0,20,92,1,603,202,19,0,0,0,0,0,221,201,72,2,0,0,27,0,302,232,6,0,0,0,0,0,238,135,4,0,1,1,0,0,317,154,33,0,17,79,1,1350,1079,172,0,84,533,4,0,1017,692,120,0,71,379,2,0,129,168,25,0,3,60,0,0,204,219,27,0,10,94,2,0,0,0,0,0,0,0,0,0,95.54,97.47,88.89,0,95,100,100,88.39,98.1,97.22,0,90,97.73,100,21874,21545,13362,12643,16950,20354,9955,11269,4,0,0,0,0,0,0,0,100,100,100,0,100,100,100,28,2,32,0,20,56,1,10,6,21,0,18,19,0,336,158,35,0,17,88,1,336,158,35,0,17,88,1,250,109,32,1,20,79,1,117,98,49,16,228,232,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1608,UNAKOTI                                           ,2013-14,152,79,23,0,4,39,0,0,15,5,1,0,2,3,0,0,143,76,19,0,2,36,0,0,9,4,1,0,1,1,0,0,22,0,0,0,0,0,0,22,13,0,0,0,0,0,0,13,0,0,0,0,66.34,95.18,100,0,100,100,0,79.25,163,77,18,0,5,39,0,302,852,0,0,0,0,0,0,852,91,27,2,0,0,4,0,124,93,1,0,0,0,1,0,95,81,0,0,0,1,0,0,124,75,22,0,3,39,0,704,605,104,0,27,258,0,0,472,403,58,0,14,179,0,0,78,63,13,0,9,27,0,0,154,139,33,0,4,52,0,0,0,0,0,0,0,0,0,0,94.77,96.2,83.33,0,83.33,95,0,86.27,92.41,83.33,0,66.67,90,0,15816,15645,8644,8650,11289,11928,6822,7582,35,0,1,0,0,0,0,0,81.19,90.36,94.44,0,100,100,0,20,7,17,0,5,18,0,7,2,17,0,5,13,0,151,78,22,0,3,39,0,150,78,23,0,3,38,0,156,76,25,0,6,38,0,116,58,71,6,239,235,,,,,,,,,,,,,,,,
16,TRIPURA                                           ,1601,WEST TRIPURA                                      ,2013-14,279,139,70,0,5,82,2,0,20,17,25,0,3,11,1,0,246,124,44,0,2,63,1,0,11,9,7,0,1,7,0,0,32,0,0,0,0,0,0,32,3,0,0,0,0,0,0,3,0,0,0,0,97.56,92.9,98.31,0,100,97.26,100,96.47,278,144,58,0,7,74,3,564,130,0,0,0,0,0,0,130,111,7,1,0,0,1,0,120,197,32,2,0,0,0,1,232,143,4,0,0,0,3,0,0,0,0,0,0,0,0,1281,1071,507,0,54,440,9,0,898,702,349,0,41,299,4,0,140,160,61,0,2,56,3,0,243,209,97,0,11,85,2,0,0,0,0,0,0,0,0,0,97.9,99.3,96.34,0,100,100,100,90.21,95.77,81.71,0,87.5,92.94,100,30446,30138,19293,20094,20007,24536,12227,16684,30,1,0,0,0,0,0,0,90.83,94.84,91.23,0,100,100,100,60,35,59,0,7,74,3,11,14,41,0,5,29,1,273,139,64,0,4,82,2,278,139,68,0,4,82,2,281,137,95,0,7,90,3,179,115,41,5,239,237,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,915,AGRA                                              ,2013-14,1955,5,5,819,8,0,1,0,1037,323,93,219,141,34,41,1,1771,2,3,766,5,0,1,0,308,121,41,59,92,24,24,0,24,2,31,3,28,3,14,106,130,0,1,191,2,1,5,330,0,0,0,0,100,100,100,100,100,100,100,100,2961,341,98,1022,150,39,42,4654,9211,0,378,9256,268,144,483,19740,361,74,31,211,57,17,15,767,342,7,18,347,30,2,6,752,493,1,3,593,1,0,1,1855,2,1,772,0,0,0,12992,2554,624,4449,671,276,136,1,10647,2332,594,3754,660,274,133,1,754,42,1,166,2,0,2,0,1591,180,29,529,9,2,1,0,497,24,86,198,68,3,3,0,86.64,11.43,2.78,87.04,6.25,0,14.29,85.98,8.57,2.78,79.9,6.25,0,14.29,95070,104939,28330,37287,71408,92919,19641,36604,2,13,0,0,1,5,0,0,100.1,100,100,100,100,100,100,1745,305,89,544,130,34,35,79,44,53,102,79,10,19,1901,2,1,793,0,0,0,1943,3,3,817,7,0,1,2969,341,97,1029,149,39,42,1823,601,2102,571,228,227,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,912,ALIGARH                                           ,2013-14,1696,1,2,749,11,2,0,0,824,184,48,229,205,38,171,0,1581,1,1,739,9,1,0,0,624,70,41,195,174,32,158,0,24,0,0,2,1,0,1,28,73,0,0,65,1,0,0,139,0,0,0,0,100,100,98.04,100,100,100,100,99.98,2543,198,52,968,217,41,174,4193,4247,0,0,2865,45,0,0,7157,324,27,17,349,92,13,74,896,574,39,9,376,25,10,35,1116,355,0,0,430,0,0,0,1510,0,0,547,2,0,0,11761,1750,505,4176,1102,305,752,0,11017,1720,479,3909,1034,296,732,0,166,3,6,61,14,2,0,0,578,27,20,206,54,7,20,0,686,76,141,336,633,41,220,0,86.69,0,10,86.84,5.88,14.29,0,88.05,0,50,86.2,62.35,71.43,18.18,75581,88362,24800,33773,60102,76567,18575,27589,37,13,2,0,1,1,4,48,100.04,100,98,100,100,100,100,1240,167,40,416,163,26,129,205,80,36,196,125,14,49,1684,0,2,735,5,0,0,1680,1,2,741,10,0,0,2524,195,50,967,211,40,170,922,426,1051,403,224,225,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,945,ALLAHABAD                                         ,2013-14,2466,4,3,1026,8,1,0,8,678,417,94,336,186,52,99,0,2365,1,3,992,5,0,0,1,562,231,49,309,162,36,86,0,9,0,0,0,0,1,1,11,68,5,0,105,0,0,1,179,0,0,0,0,99.94,99.77,100,99.85,100,100,100,99.89,3135,443,99,1348,194,57,99,5376,8907,2942,0,7269,0,0,346,19464,416,122,26,413,100,12,42,1132,101,11,0,215,10,4,7,359,538,0,1,610,0,0,0,2344,1,1,786,1,0,0,16816,3684,900,6579,1312,466,542,3,13697,3089,855,5505,1239,440,490,3,946,14,5,229,17,0,2,0,2173,581,40,845,56,26,50,0,313,54,372,188,655,46,217,0,94.19,11.43,7.14,91.96,8.42,0,0,91.93,14.29,12.5,88.21,11.58,10,22.22,159367,177848,58830,75684,135242,165520,41425,63682,22,23,2,1,0,4,0,3,100,99.77,98.77,99.85,100,100,100,955,334,77,417,154,48,74,70,66,56,185,115,17,35,2436,2,1,1005,3,0,0,2452,0,0,1003,2,0,0,3089,438,92,1342,179,54,85,1848,856,2705,911,224,222,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,948,AMBEDKAR NAGAR                                    ,2013-14,1348,0,3,529,2,0,0,1,728,119,13,425,71,8,36,0,1318,0,3,522,2,0,0,0,688,109,12,409,64,7,34,0,1,0,0,1,2,0,2,6,97,3,0,38,1,0,0,139,0,0,0,0,99.95,100,100,100,100,100,100,99.94,2042,146,17,830,73,8,37,3154,5291,2159,0,1840,0,0,0,9290,251,34,9,362,38,5,19,718,193,5,2,274,3,1,4,486,284,0,1,434,1,0,0,1275,0,1,442,0,0,0,11235,1175,129,4856,536,66,200,5,10153,1118,119,4603,522,66,196,5,262,3,10,72,2,0,0,0,820,54,0,181,12,0,4,0,200,25,74,66,70,0,12,0,92.75,0,0,85.83,0,0,0,89.19,0,0,80.1,0,0,0,69504,78781,26357,31823,63123,71962,25326,26273,30,27,1,3,0,0,1,3,100,100,100,100,100,100,100,668,84,15,309,59,3,24,53,13,7,92,43,1,7,1321,0,2,523,0,0,0,1338,0,1,529,0,0,0,2041,142,16,924,71,6,31,775,335,1104,348,234,234,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,973,AMETHI - CSM NAGAR                                ,2013-14,1318,0,2,450,18,1,1,0,316,37,5,151,57,2,10,0,1316,0,2,449,18,1,1,0,312,37,5,150,57,2,10,0,3,1,0,2,2,0,0,8,198,0,0,65,0,0,0,263,0,0,0,0,99.21,100,100,99.17,100,100,100,99.17,1452,47,10,479,75,4,11,2078,13164,0,0,5068,0,0,0,18232,186,22,6,277,42,1,8,542,295,0,0,170,12,1,1,481,357,0,1,334,0,0,1,1188,0,0,378,5,0,0,7245,455,140,2905,679,32,53,0,5096,378,104,2266,560,32,53,0,692,8,16,167,29,0,0,0,1464,69,20,475,90,0,0,0,16,0,4,2,40,0,0,0,78.57,0,0,84.65,9.8,0,0,70.9,0,0,75.1,0,0,0,63146,69551,20727,26484,57391,65156,17084,23093,19,11,3,0,0,1,0,2,67.57,68.75,77.78,65.68,68.85,75,90.91,417,27,7,134,65,1,6,73,14,6,58,34,0,3,1235,0,0,440,10,0,1,1290,0,1,445,9,0,1,1588,48,10,589,74,4,11,630,161,1001,272,230,230,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,932,AURAIYA                                           ,2013-14,1060,0,3,454,3,1,0,0,499,20,14,328,65,2,20,0,1037,0,3,448,3,1,0,0,406,19,12,253,60,2,20,0,0,0,0,0,0,0,0,0,66,0,0,21,1,0,0,88,0,0,0,0,100,100,100,100,100,100,100,100,1564,23,17,784,68,6,20,2482,3403,0,0,996,0,0,0,4399,276,10,4,315,35,2,16,658,286,0,0,253,5,0,0,544,276,0,0,225,1,0,0,1029,0,3,250,0,0,0,6638,129,121,3251,332,41,103,0,5895,113,121,2871,323,41,103,0,56,0,0,24,0,0,0,0,687,16,0,356,9,0,0,0,0,0,29,0,24,0,8,0,97.74,0,0,91.78,0,0,0,97.46,0,0,98.6,7.89,0,12.5,39247,42153,13059,16142,39393,41859,12886,15897,5,3,0,2,0,3,0,0,100,100,100,100,100,100,100,760,6,17,409,62,6,18,34,0,12,70,39,1,4,1060,0,3,454,1,0,0,1060,0,1,454,0,1,0,1502,23,17,755,52,2,12,468,224,725,179,235,235,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,961,AZAMGARH                                          ,2013-14,2431,16,3,1036,2,0,0,0,826,77,18,522,91,3,28,0,2405,14,2,1018,2,0,0,0,798,62,13,512,85,3,28,0,25,1,0,26,1,0,1,54,272,10,1,111,4,0,5,403,0,0,0,0,100,100,100,100,100,100,100,100,3319,119,21,1487,96,3,29,5074,56981,2538,425,20744,883,0,581,82152,377,27,3,554,48,0,6,1015,208,2,2,303,14,0,3,532,543,4,0,787,0,0,0,2074,7,0,877,0,0,0,17315,929,144,7700,765,18,145,0,14314,754,136,6795,735,18,135,0,1042,50,6,297,14,0,8,0,1959,125,2,612,16,0,2,0,101,0,2,67,80,0,2,0,79.03,26.92,0,82.7,0,0,0,76.53,23.08,0,81.01,0,0,0,130140,147889,43322,55269,83962,113215,28517,41625,88,27,0,6,3,0,1,0,100.09,100,100,100,100,100,100,843,74,19,350,78,3,19,73,17,7,174,52,0,4,2207,6,0,934,0,0,0,2305,8,3,1011,2,0,0,3237,115,20,1519,93,2,19,1780,588,1878,521,231,230,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,908,BAGHPAT                                           ,2013-14,515,7,0,201,6,0,1,0,215,53,22,67,83,1,13,0,488,5,0,199,4,0,1,0,191,46,19,50,71,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,100,100,100,100,100,100,100,100,735,60,22,268,92,1,14,1192,0,0,0,0,187,0,0,187,523,38,13,202,40,1,6,823,144,1,1,129,17,0,3,295,46,0,0,114,0,0,0,484,1,0,184,1,0,0,3442,418,156,1263,925,15,91,0,3423,401,156,1258,910,10,91,0,2,0,0,0,0,0,0,0,17,17,0,5,15,5,0,0,0,6,47,3,526,0,30,0,72.13,24.14,13.33,73.52,15.07,0,22.22,5.1,3.45,0,1.83,0,0,0,7780,8668,4810,3961,5609,6496,1980,2270,5,0,0,0,3,0,0,0,99.73,100,100,100,100,100,100,466,52,21,194,85,1,12,42,17,13,27,51,0,5,484,1,0,185,5,0,0,44,1,0,9,1,0,0,734,50,13,266,92,1,13,284,94,437,139,229,230,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,950,BAHRAICH                                          ,2013-14,2470,0,2,998,4,0,0,0,253,69,21,95,57,5,25,0,2425,0,1,983,3,0,0,0,175,45,19,70,51,3,23,0,15,0,0,8,1,0,0,24,151,0,0,554,1,0,1,707,0,0,0,0,97.51,94.94,100,96.62,98.31,100,100,97.26,2728,79,25,1040,62,5,25,3964,16948,0,0,44531,140,0,0,61619,360,27,12,188,36,2,11,636,150,17,6,233,8,1,6,421,802,0,0,747,0,0,0,2274,0,0,605,2,0,0,12267,664,217,4396,332,39,88,0,8403,595,185,3067,311,39,85,0,891,8,0,283,10,0,1,0,2974,61,32,1046,11,0,2,0,2397,32,80,930,263,0,138,0,94.41,0,0,94.85,0,0,0,87.81,0,0,74.46,0,0,0,177300,171450,41633,48543,158405,156473,35177,43068,47,10,2,2,1,0,0,0,99.46,97.44,83.33,99.72,98.25,100,96,414,47,18,185,47,5,12,82,27,13,106,34,0,2,2413,0,0,969,2,0,0,2466,0,2,996,2,0,0,2544,71,24,1042,56,4,19,1742,370,2155,851,225,224,,,,,,,,,,,,,,,,
9,UTTAR PRADESH                                     ,963,BALLIA                                            ,2013-14,1922,1,1,638,7,0,1,2,286,70,18,223,116,10,36,0,1851,0,1,615,5,0,1,0,255,40,15,211,105,8,30,0,22,1,0,4,0,0,1,28,39,1,0,19,0,0,2,61,0,0,0,0,81.68,95.35,84.21,83.55,92.62,91.67,92.86,83.07,2199,83,20,822,124,12,42,3303,4431,271,0,1618,0,0,0,6320,293,24,6,340,79,2,20,765,178,1,5,214,64,3,12,481,336,0,0,431,0,0,0,0,0,0,0,0,0,0,9874,678,129,4023,589,63,208,0,7056,448,114,3064,505,52,187,0,916,26,6,245,3,5,15,0,1915,204,9,725,61,6,24,0,331,11,12,108,213,0,54,5,92.47,28.57,0,83.69,0,0,6.25,93.09,28.57,0,84.54,1.61,0,6.25,106620,124330,30756,40063,90518,106029,26731,34684,32,15,1,7,5,2,5,2,21.85,49.41,66.67,27.32,76.07,81.82,77.5,436,38,13,225,84,7,21,78,15,11,62,59,3,7,1890,1,1,613,3,0,0,1876,1,1,621,3,0,0,2205,81,17,846,111,10,37,1311,353,1387,256,227,227,,,,,,,,,,,,,,,,
